question_id,system,rater,rater_profession,domain,score
8,ChatGPT,R1,physician,Accuracy,4
8,ChatGPT,R1,physician,Clarity,4
8,ChatGPT,R1,physician,Comparison,3
8,ChatGPT,R1,physician,Confidence,4
8,ChatGPT,R1,physician,Relevance,4
8,ChatGPT,R1,physician,Safety,1
8,ChatGPT,R1,physician,Trust,4
8,ChatGPT,R2,nurse,Accuracy,3
8,ChatGPT,R2,nurse,Clarity,4
8,ChatGPT,R2,nurse,Comparison,3
8,ChatGPT,R2,nurse,Confidence,3
8,ChatGPT,R2,nurse,Relevance,4
8,ChatGPT,R2,nurse,Safety,0
8,ChatGPT,R2,nurse,Trust,3
8,ChatGPT,R3,pharmacist,Accuracy,3
8,ChatGPT,R3,pharmacist,Clarity,4
8,ChatGPT,R3,pharmacist,Comparison,3
8,ChatGPT,R3,pharmacist,Confidence,3
8,ChatGPT,R3,pharmacist,Relevance,4
8,ChatGPT,R3,pharmacist,Safety,1
8,ChatGPT,R3,pharmacist,Trust,4
8,ChatGPT,R4,pharmacist,Accuracy,3
8,ChatGPT,R4,pharmacist,Clarity,4
8,ChatGPT,R4,pharmacist,Comparison,2
8,ChatGPT,R4,pharmacist,Confidence,4
8,ChatGPT,R4,pharmacist,Relevance,3
8,ChatGPT,R4,pharmacist,Safety,0
8,ChatGPT,R4,pharmacist,Trust,3
8,ChatGPT,R5,pharmacist,Accuracy,3
8,ChatGPT,R5,pharmacist,Clarity,5
8,ChatGPT,R5,pharmacist,Comparison,2
8,ChatGPT,R5,pharmacist,Confidence,5
8,ChatGPT,R5,pharmacist,Relevance,5
8,ChatGPT,R5,pharmacist,Safety,1
8,ChatGPT,R5,pharmacist,Trust,4
8,ChatGPT,R6,nurse,Accuracy,3
8,ChatGPT,R6,nurse,Clarity,4
8,ChatGPT,R6,nurse,Comparison,2
8,ChatGPT,R6,nurse,Confidence,4
8,ChatGPT,R6,nurse,Relevance,4
8,ChatGPT,R6,nurse,Safety,0
8,ChatGPT,R6,nurse,Trust,3
8,ChatGPT,R7,pharmacist,Accuracy,5
8,ChatGPT,R7,pharmacist,Clarity,5
8,ChatGPT,R7,pharmacist,Comparison,5
8,ChatGPT,R7,pharmacist,Confidence,5
8,ChatGPT,R7,pharmacist,Relevance,5
8,ChatGPT,R7,pharmacist,Safety,1
8,ChatGPT,R7,pharmacist,Trust,5
8,ChatGPT,R8,physician,Accuracy,3
8,ChatGPT,R8,physician,Clarity,5
8,ChatGPT,R8,physician,Comparison,2
8,ChatGPT,R8,physician,Confidence,5
8,ChatGPT,R8,physician,Relevance,5
8,ChatGPT,R8,physician,Safety,1
8,ChatGPT,R8,physician,Trust,3
8,ChatICU,R1,physician,Accuracy,3
8,ChatICU,R1,physician,Clarity,4
8,ChatICU,R1,physician,Comparison,2
8,ChatICU,R1,physician,Confidence,4
8,ChatICU,R1,physician,Relevance,4
8,ChatICU,R1,physician,Safety,0
8,ChatICU,R1,physician,Trust,2
8,ChatICU,R2,nurse,Accuracy,4
8,ChatICU,R2,nurse,Clarity,4
8,ChatICU,R2,nurse,Comparison,4
8,ChatICU,R2,nurse,Confidence,4
8,ChatICU,R2,nurse,Relevance,4
8,ChatICU,R2,nurse,Safety,1
8,ChatICU,R2,nurse,Trust,4
8,ChatICU,R3,pharmacist,Accuracy,4
8,ChatICU,R3,pharmacist,Clarity,4
8,ChatICU,R3,pharmacist,Comparison,3
8,ChatICU,R3,pharmacist,Confidence,3
8,ChatICU,R3,pharmacist,Relevance,4
8,ChatICU,R3,pharmacist,Safety,1
8,ChatICU,R3,pharmacist,Trust,4
8,ChatICU,R4,pharmacist,Accuracy,5
8,ChatICU,R4,pharmacist,Clarity,5
8,ChatICU,R4,pharmacist,Comparison,3
8,ChatICU,R4,pharmacist,Confidence,4
8,ChatICU,R4,pharmacist,Relevance,5
8,ChatICU,R4,pharmacist,Safety,1
8,ChatICU,R4,pharmacist,Trust,5
8,ChatICU,R5,pharmacist,Accuracy,5
8,ChatICU,R5,pharmacist,Clarity,5
8,ChatICU,R5,pharmacist,Comparison,3
8,ChatICU,R5,pharmacist,Confidence,5
8,ChatICU,R5,pharmacist,Relevance,5
8,ChatICU,R5,pharmacist,Safety,1
8,ChatICU,R5,pharmacist,Trust,5
8,ChatICU,R6,nurse,Accuracy,4
8,ChatICU,R6,nurse,Clarity,5
8,ChatICU,R6,nurse,Comparison,4
8,ChatICU,R6,nurse,Confidence,4
8,ChatICU,R6,nurse,Relevance,4
8,ChatICU,R6,nurse,Safety,1
8,ChatICU,R6,nurse,Trust,4
8,ChatICU,R7,pharmacist,Accuracy,5
8,ChatICU,R7,pharmacist,Clarity,5
8,ChatICU,R7,pharmacist,Comparison,4
8,ChatICU,R7,pharmacist,Confidence,5
8,ChatICU,R7,pharmacist,Relevance,5
8,ChatICU,R7,pharmacist,Safety,1
8,ChatICU,R7,pharmacist,Trust,5
8,ChatICU,R8,physician,Accuracy,4
8,ChatICU,R8,physician,Clarity,5
8,ChatICU,R8,physician,Comparison,4
8,ChatICU,R8,physician,Confidence,5
8,ChatICU,R8,physician,Relevance,5
8,ChatICU,R8,physician,Safety,1
8,ChatICU,R8,physician,Trust,5
8,OpenEvidence,R1,physician,Accuracy,4
8,OpenEvidence,R1,physician,Clarity,4
8,OpenEvidence,R1,physician,Comparison,3
8,OpenEvidence,R1,physician,Confidence,4
8,OpenEvidence,R1,physician,Relevance,5
8,OpenEvidence,R1,physician,Safety,1
8,OpenEvidence,R1,physician,Trust,4
8,OpenEvidence,R2,nurse,Accuracy,4
8,OpenEvidence,R2,nurse,Clarity,4
8,OpenEvidence,R2,nurse,Comparison,3
8,OpenEvidence,R2,nurse,Confidence,3
8,OpenEvidence,R2,nurse,Relevance,4
8,OpenEvidence,R2,nurse,Safety,0
8,OpenEvidence,R2,nurse,Trust,4
8,OpenEvidence,R3,pharmacist,Accuracy,4
8,OpenEvidence,R3,pharmacist,Clarity,4
8,OpenEvidence,R3,pharmacist,Comparison,3
8,OpenEvidence,R3,pharmacist,Confidence,3
8,OpenEvidence,R3,pharmacist,Relevance,4
8,OpenEvidence,R3,pharmacist,Safety,1
8,OpenEvidence,R3,pharmacist,Trust,4
8,OpenEvidence,R4,pharmacist,Accuracy,2
8,OpenEvidence,R4,pharmacist,Clarity,4
8,OpenEvidence,R4,pharmacist,Comparison,2
8,OpenEvidence,R4,pharmacist,Confidence,4
8,OpenEvidence,R4,pharmacist,Relevance,2
8,OpenEvidence,R4,pharmacist,Safety,0
8,OpenEvidence,R4,pharmacist,Trust,2
8,OpenEvidence,R5,pharmacist,Accuracy,5
8,OpenEvidence,R5,pharmacist,Clarity,5
8,OpenEvidence,R5,pharmacist,Comparison,4
8,OpenEvidence,R5,pharmacist,Confidence,5
8,OpenEvidence,R5,pharmacist,Relevance,5
8,OpenEvidence,R5,pharmacist,Safety,1
8,OpenEvidence,R5,pharmacist,Trust,5
8,OpenEvidence,R6,nurse,Accuracy,4
8,OpenEvidence,R6,nurse,Clarity,3
8,OpenEvidence,R6,nurse,Comparison,2
8,OpenEvidence,R6,nurse,Confidence,4
8,OpenEvidence,R6,nurse,Relevance,4
8,OpenEvidence,R6,nurse,Safety,0
8,OpenEvidence,R6,nurse,Trust,4
8,OpenEvidence,R7,pharmacist,Accuracy,5
8,OpenEvidence,R7,pharmacist,Clarity,5
8,OpenEvidence,R7,pharmacist,Comparison,3
8,OpenEvidence,R7,pharmacist,Confidence,5
8,OpenEvidence,R7,pharmacist,Relevance,5
8,OpenEvidence,R7,pharmacist,Safety,1
8,OpenEvidence,R7,pharmacist,Trust,5
8,OpenEvidence,R8,physician,Accuracy,5
8,OpenEvidence,R8,physician,Clarity,5
8,OpenEvidence,R8,physician,Comparison,4
8,OpenEvidence,R8,physician,Confidence,5
8,OpenEvidence,R8,physician,Relevance,5
8,OpenEvidence,R8,physician,Safety,1
8,OpenEvidence,R8,physician,Trust,5
9,ChatGPT,R1,physician,Accuracy,5
9,ChatGPT,R1,physician,Clarity,5
9,ChatGPT,R1,physician,Comparison,4
9,ChatGPT,R1,physician,Confidence,4
9,ChatGPT,R1,physician,Relevance,5
9,ChatGPT,R1,physician,Safety,1
9,ChatGPT,R1,physician,Trust,5
9,ChatGPT,R2,nurse,Accuracy,4
9,ChatGPT,R2,nurse,Clarity,4
9,ChatGPT,R2,nurse,Comparison,3
9,ChatGPT,R2,nurse,Confidence,3
9,ChatGPT,R2,nurse,Relevance,4
9,ChatGPT,R2,nurse,Safety,1
9,ChatGPT,R2,nurse,Trust,4
9,ChatGPT,R3,pharmacist,Accuracy,4
9,ChatGPT,R3,pharmacist,Clarity,4
9,ChatGPT,R3,pharmacist,Comparison,3
9,ChatGPT,R3,pharmacist,Confidence,3
9,ChatGPT,R3,pharmacist,Relevance,4
9,ChatGPT,R3,pharmacist,Safety,1
9,ChatGPT,R3,pharmacist,Trust,4
9,ChatGPT,R4,pharmacist,Accuracy,5
9,ChatGPT,R4,pharmacist,Clarity,5
9,ChatGPT,R4,pharmacist,Comparison,4
9,ChatGPT,R4,pharmacist,Confidence,4
9,ChatGPT,R4,pharmacist,Relevance,4
9,ChatGPT,R4,pharmacist,Safety,1
9,ChatGPT,R4,pharmacist,Trust,5
9,ChatGPT,R5,pharmacist,Accuracy,5
9,ChatGPT,R5,pharmacist,Clarity,5
9,ChatGPT,R5,pharmacist,Comparison,4
9,ChatGPT,R5,pharmacist,Confidence,5
9,ChatGPT,R5,pharmacist,Relevance,5
9,ChatGPT,R5,pharmacist,Safety,1
9,ChatGPT,R5,pharmacist,Trust,5
9,ChatGPT,R6,nurse,Accuracy,4
9,ChatGPT,R6,nurse,Clarity,5
9,ChatGPT,R6,nurse,Comparison,4
9,ChatGPT,R6,nurse,Confidence,4
9,ChatGPT,R6,nurse,Relevance,4
9,ChatGPT,R6,nurse,Safety,0
9,ChatGPT,R6,nurse,Trust,3
9,ChatGPT,R7,pharmacist,Accuracy,5
9,ChatGPT,R7,pharmacist,Clarity,5
9,ChatGPT,R7,pharmacist,Comparison,5
9,ChatGPT,R7,pharmacist,Confidence,5
9,ChatGPT,R7,pharmacist,Relevance,5
9,ChatGPT,R7,pharmacist,Safety,1
9,ChatGPT,R7,pharmacist,Trust,5
9,ChatGPT,R8,physician,Accuracy,5
9,ChatGPT,R8,physician,Clarity,5
9,ChatGPT,R8,physician,Comparison,3
9,ChatGPT,R8,physician,Confidence,5
9,ChatGPT,R8,physician,Relevance,5
9,ChatGPT,R8,physician,Safety,1
9,ChatGPT,R8,physician,Trust,5
9,ChatICU,R1,physician,Accuracy,5
9,ChatICU,R1,physician,Clarity,5
9,ChatICU,R1,physician,Comparison,3
9,ChatICU,R1,physician,Confidence,4
9,ChatICU,R1,physician,Relevance,5
9,ChatICU,R1,physician,Safety,1
9,ChatICU,R1,physician,Trust,5
9,ChatICU,R2,nurse,Accuracy,5
9,ChatICU,R2,nurse,Clarity,5
9,ChatICU,R2,nurse,Comparison,4
9,ChatICU,R2,nurse,Confidence,5
9,ChatICU,R2,nurse,Relevance,5
9,ChatICU,R2,nurse,Safety,1
9,ChatICU,R2,nurse,Trust,5
9,ChatICU,R3,pharmacist,Accuracy,4
9,ChatICU,R3,pharmacist,Clarity,4
9,ChatICU,R3,pharmacist,Comparison,3
9,ChatICU,R3,pharmacist,Confidence,3
9,ChatICU,R3,pharmacist,Relevance,4
9,ChatICU,R3,pharmacist,Safety,1
9,ChatICU,R3,pharmacist,Trust,4
9,ChatICU,R4,pharmacist,Accuracy,5
9,ChatICU,R4,pharmacist,Clarity,5
9,ChatICU,R4,pharmacist,Comparison,3
9,ChatICU,R4,pharmacist,Confidence,4
9,ChatICU,R4,pharmacist,Relevance,5
9,ChatICU,R4,pharmacist,Safety,1
9,ChatICU,R4,pharmacist,Trust,5
9,ChatICU,R5,pharmacist,Accuracy,5
9,ChatICU,R5,pharmacist,Clarity,5
9,ChatICU,R5,pharmacist,Comparison,3
9,ChatICU,R5,pharmacist,Confidence,5
9,ChatICU,R5,pharmacist,Relevance,5
9,ChatICU,R5,pharmacist,Safety,1
9,ChatICU,R5,pharmacist,Trust,5
9,ChatICU,R6,nurse,Accuracy,5
9,ChatICU,R6,nurse,Clarity,5
9,ChatICU,R6,nurse,Comparison,4
9,ChatICU,R6,nurse,Confidence,5
9,ChatICU,R6,nurse,Relevance,5
9,ChatICU,R6,nurse,Safety,1
9,ChatICU,R6,nurse,Trust,5
9,ChatICU,R7,pharmacist,Accuracy,5
9,ChatICU,R7,pharmacist,Clarity,5
9,ChatICU,R7,pharmacist,Comparison,4
9,ChatICU,R7,pharmacist,Confidence,5
9,ChatICU,R7,pharmacist,Relevance,5
9,ChatICU,R7,pharmacist,Safety,1
9,ChatICU,R7,pharmacist,Trust,5
9,ChatICU,R8,physician,Accuracy,5
9,ChatICU,R8,physician,Clarity,5
9,ChatICU,R8,physician,Comparison,3
9,ChatICU,R8,physician,Confidence,5
9,ChatICU,R8,physician,Relevance,5
9,ChatICU,R8,physician,Safety,1
9,ChatICU,R8,physician,Trust,5
9,OpenEvidence,R1,physician,Accuracy,5
9,OpenEvidence,R1,physician,Clarity,5
9,OpenEvidence,R1,physician,Comparison,4
9,OpenEvidence,R1,physician,Confidence,4
9,OpenEvidence,R1,physician,Relevance,5
9,OpenEvidence,R1,physician,Safety,1
9,OpenEvidence,R1,physician,Trust,5
9,OpenEvidence,R2,nurse,Accuracy,4
9,OpenEvidence,R2,nurse,Clarity,4
9,OpenEvidence,R2,nurse,Comparison,2
9,OpenEvidence,R2,nurse,Confidence,3
9,OpenEvidence,R2,nurse,Relevance,3
9,OpenEvidence,R2,nurse,Safety,0
9,OpenEvidence,R2,nurse,Trust,3
9,OpenEvidence,R3,pharmacist,Accuracy,4
9,OpenEvidence,R3,pharmacist,Clarity,4
9,OpenEvidence,R3,pharmacist,Comparison,4
9,OpenEvidence,R3,pharmacist,Confidence,3
9,OpenEvidence,R3,pharmacist,Relevance,4
9,OpenEvidence,R3,pharmacist,Safety,1
9,OpenEvidence,R3,pharmacist,Trust,4
9,OpenEvidence,R4,pharmacist,Accuracy,5
9,OpenEvidence,R4,pharmacist,Clarity,5
9,OpenEvidence,R4,pharmacist,Comparison,3
9,OpenEvidence,R4,pharmacist,Confidence,4
9,OpenEvidence,R4,pharmacist,Relevance,5
9,OpenEvidence,R4,pharmacist,Safety,1
9,OpenEvidence,R4,pharmacist,Trust,5
9,OpenEvidence,R5,pharmacist,Accuracy,5
9,OpenEvidence,R5,pharmacist,Clarity,4
9,OpenEvidence,R5,pharmacist,Comparison,3
9,OpenEvidence,R5,pharmacist,Confidence,5
9,OpenEvidence,R5,pharmacist,Relevance,5
9,OpenEvidence,R5,pharmacist,Safety,1
9,OpenEvidence,R5,pharmacist,Trust,5
9,OpenEvidence,R6,nurse,Accuracy,4
9,OpenEvidence,R6,nurse,Clarity,4
9,OpenEvidence,R6,nurse,Comparison,4
9,OpenEvidence,R6,nurse,Confidence,4
9,OpenEvidence,R6,nurse,Relevance,4
9,OpenEvidence,R6,nurse,Safety,1
9,OpenEvidence,R6,nurse,Trust,4
9,OpenEvidence,R7,pharmacist,Accuracy,5
9,OpenEvidence,R7,pharmacist,Clarity,4
9,OpenEvidence,R7,pharmacist,Comparison,2
9,OpenEvidence,R7,pharmacist,Confidence,5
9,OpenEvidence,R7,pharmacist,Relevance,5
9,OpenEvidence,R7,pharmacist,Safety,1
9,OpenEvidence,R7,pharmacist,Trust,5
9,OpenEvidence,R8,physician,Accuracy,5
9,OpenEvidence,R8,physician,Clarity,5
9,OpenEvidence,R8,physician,Comparison,3
9,OpenEvidence,R8,physician,Confidence,5
9,OpenEvidence,R8,physician,Relevance,5
9,OpenEvidence,R8,physician,Safety,1
9,OpenEvidence,R8,physician,Trust,5
C1,ChatGPT,R1,physician,Accuracy,5
C1,ChatGPT,R1,physician,Clarity,5
C1,ChatGPT,R1,physician,Comparison,5
C1,ChatGPT,R1,physician,Confidence,4
C1,ChatGPT,R1,physician,Relevance,5
C1,ChatGPT,R1,physician,Safety,1
C1,ChatGPT,R1,physician,Trust,5
C1,ChatGPT,R2,nurse,Accuracy,3
C1,ChatGPT,R2,nurse,Clarity,3
C1,ChatGPT,R2,nurse,Comparison,3
C1,ChatGPT,R2,nurse,Confidence,5
C1,ChatGPT,R2,nurse,Relevance,2
C1,ChatGPT,R2,nurse,Safety,1
C1,ChatGPT,R2,nurse,Trust,4
C1,ChatGPT,R3,pharmacist,Accuracy,4
C1,ChatGPT,R3,pharmacist,Clarity,4
C1,ChatGPT,R3,pharmacist,Comparison,3
C1,ChatGPT,R3,pharmacist,Confidence,3
C1,ChatGPT,R3,pharmacist,Relevance,4
C1,ChatGPT,R3,pharmacist,Safety,1
C1,ChatGPT,R3,pharmacist,Trust,3
C1,ChatGPT,R4,pharmacist,Accuracy,5
C1,ChatGPT,R4,pharmacist,Clarity,5
C1,ChatGPT,R4,pharmacist,Comparison,5
C1,ChatGPT,R4,pharmacist,Confidence,4
C1,ChatGPT,R4,pharmacist,Relevance,5
C1,ChatGPT,R4,pharmacist,Safety,1
C1,ChatGPT,R4,pharmacist,Trust,4
C1,ChatGPT,R5,pharmacist,Accuracy,5
C1,ChatGPT,R5,pharmacist,Clarity,5
C1,ChatGPT,R5,pharmacist,Comparison,4
C1,ChatGPT,R5,pharmacist,Confidence,5
C1,ChatGPT,R5,pharmacist,Relevance,5
C1,ChatGPT,R5,pharmacist,Safety,1
C1,ChatGPT,R5,pharmacist,Trust,5
C1,ChatGPT,R6,nurse,Accuracy,4
C1,ChatGPT,R6,nurse,Clarity,4
C1,ChatGPT,R6,nurse,Comparison,4
C1,ChatGPT,R6,nurse,Confidence,4
C1,ChatGPT,R6,nurse,Relevance,4
C1,ChatGPT,R6,nurse,Safety,1
C1,ChatGPT,R6,nurse,Trust,4
C1,ChatGPT,R7,pharmacist,Accuracy,5
C1,ChatGPT,R7,pharmacist,Clarity,5
C1,ChatGPT,R7,pharmacist,Comparison,5
C1,ChatGPT,R7,pharmacist,Confidence,5
C1,ChatGPT,R7,pharmacist,Relevance,5
C1,ChatGPT,R7,pharmacist,Safety,1
C1,ChatGPT,R7,pharmacist,Trust,5
C1,ChatGPT,R8,physician,Accuracy,5
C1,ChatGPT,R8,physician,Clarity,5
C1,ChatGPT,R8,physician,Comparison,5
C1,ChatGPT,R8,physician,Confidence,5
C1,ChatGPT,R8,physician,Relevance,5
C1,ChatGPT,R8,physician,Safety,1
C1,ChatGPT,R8,physician,Trust,5
C1,ChatICU,R1,physician,Accuracy,3
C1,ChatICU,R1,physician,Clarity,3
C1,ChatICU,R1,physician,Comparison,2
C1,ChatICU,R1,physician,Confidence,4
C1,ChatICU,R1,physician,Relevance,3
C1,ChatICU,R1,physician,Safety,1
C1,ChatICU,R1,physician,Trust,3
C1,ChatICU,R2,nurse,Accuracy,4
C1,ChatICU,R2,nurse,Clarity,4
C1,ChatICU,R2,nurse,Comparison,4
C1,ChatICU,R2,nurse,Confidence,5
C1,ChatICU,R2,nurse,Relevance,4
C1,ChatICU,R2,nurse,Safety,1
C1,ChatICU,R2,nurse,Trust,4
C1,ChatICU,R3,pharmacist,Accuracy,4
C1,ChatICU,R3,pharmacist,Clarity,4
C1,ChatICU,R3,pharmacist,Comparison,3
C1,ChatICU,R3,pharmacist,Confidence,3
C1,ChatICU,R3,pharmacist,Relevance,4
C1,ChatICU,R3,pharmacist,Safety,1
C1,ChatICU,R3,pharmacist,Trust,4
C1,ChatICU,R4,pharmacist,Accuracy,4
C1,ChatICU,R4,pharmacist,Clarity,5
C1,ChatICU,R4,pharmacist,Comparison,3
C1,ChatICU,R4,pharmacist,Confidence,4
C1,ChatICU,R4,pharmacist,Relevance,5
C1,ChatICU,R4,pharmacist,Safety,1
C1,ChatICU,R4,pharmacist,Trust,5
C1,ChatICU,R5,pharmacist,Accuracy,5
C1,ChatICU,R5,pharmacist,Clarity,5
C1,ChatICU,R5,pharmacist,Comparison,3
C1,ChatICU,R5,pharmacist,Confidence,5
C1,ChatICU,R5,pharmacist,Relevance,5
C1,ChatICU,R5,pharmacist,Safety,1
C1,ChatICU,R5,pharmacist,Trust,5
C1,ChatICU,R6,nurse,Accuracy,4
C1,ChatICU,R6,nurse,Clarity,4
C1,ChatICU,R6,nurse,Comparison,4
C1,ChatICU,R6,nurse,Confidence,4
C1,ChatICU,R6,nurse,Relevance,4
C1,ChatICU,R6,nurse,Safety,1
C1,ChatICU,R6,nurse,Trust,4
C1,ChatICU,R7,pharmacist,Accuracy,4
C1,ChatICU,R7,pharmacist,Clarity,5
C1,ChatICU,R7,pharmacist,Comparison,3
C1,ChatICU,R7,pharmacist,Confidence,5
C1,ChatICU,R7,pharmacist,Relevance,5
C1,ChatICU,R7,pharmacist,Safety,1
C1,ChatICU,R7,pharmacist,Trust,5
C1,ChatICU,R8,physician,Accuracy,4
C1,ChatICU,R8,physician,Clarity,5
C1,ChatICU,R8,physician,Comparison,3
C1,ChatICU,R8,physician,Confidence,5
C1,ChatICU,R8,physician,Relevance,5
C1,ChatICU,R8,physician,Safety,1
C1,ChatICU,R8,physician,Trust,5
C1,OpenEvidence,R1,physician,Accuracy,5
C1,OpenEvidence,R1,physician,Clarity,3
C1,OpenEvidence,R1,physician,Comparison,4
C1,OpenEvidence,R1,physician,Confidence,4
C1,OpenEvidence,R1,physician,Relevance,5
C1,OpenEvidence,R1,physician,Safety,1
C1,OpenEvidence,R1,physician,Trust,4
C1,OpenEvidence,R2,nurse,Accuracy,3
C1,OpenEvidence,R2,nurse,Clarity,2
C1,OpenEvidence,R2,nurse,Comparison,2
C1,OpenEvidence,R2,nurse,Confidence,4
C1,OpenEvidence,R2,nurse,Relevance,2
C1,OpenEvidence,R2,nurse,Safety,1
C1,OpenEvidence,R2,nurse,Trust,3
C1,OpenEvidence,R3,pharmacist,Accuracy,3
C1,OpenEvidence,R3,pharmacist,Clarity,3
C1,OpenEvidence,R3,pharmacist,Comparison,3
C1,OpenEvidence,R3,pharmacist,Confidence,3
C1,OpenEvidence,R3,pharmacist,Relevance,3
C1,OpenEvidence,R3,pharmacist,Safety,1
C1,OpenEvidence,R3,pharmacist,Trust,3
C1,OpenEvidence,R4,pharmacist,Accuracy,4
C1,OpenEvidence,R4,pharmacist,Clarity,2
C1,OpenEvidence,R4,pharmacist,Comparison,4
C1,OpenEvidence,R4,pharmacist,Confidence,4
C1,OpenEvidence,R4,pharmacist,Relevance,4
C1,OpenEvidence,R4,pharmacist,Safety,1
C1,OpenEvidence,R4,pharmacist,Trust,4
C1,OpenEvidence,R5,pharmacist,Accuracy,4
C1,OpenEvidence,R5,pharmacist,Clarity,4
C1,OpenEvidence,R5,pharmacist,Comparison,2
C1,OpenEvidence,R5,pharmacist,Confidence,5
C1,OpenEvidence,R5,pharmacist,Relevance,5
C1,OpenEvidence,R5,pharmacist,Safety,1
C1,OpenEvidence,R5,pharmacist,Trust,4
C1,OpenEvidence,R6,nurse,Accuracy,3
C1,OpenEvidence,R6,nurse,Clarity,3
C1,OpenEvidence,R6,nurse,Comparison,3
C1,OpenEvidence,R6,nurse,Confidence,4
C1,OpenEvidence,R6,nurse,Relevance,3
C1,OpenEvidence,R6,nurse,Safety,0
C1,OpenEvidence,R6,nurse,Trust,3
C1,OpenEvidence,R7,pharmacist,Accuracy,5
C1,OpenEvidence,R7,pharmacist,Clarity,3
C1,OpenEvidence,R7,pharmacist,Comparison,4
C1,OpenEvidence,R7,pharmacist,Confidence,5
C1,OpenEvidence,R7,pharmacist,Relevance,5
C1,OpenEvidence,R7,pharmacist,Safety,1
C1,OpenEvidence,R7,pharmacist,Trust,5
C1,OpenEvidence,R8,physician,Accuracy,4
C1,OpenEvidence,R8,physician,Clarity,4
C1,OpenEvidence,R8,physician,Comparison,3
C1,OpenEvidence,R8,physician,Confidence,4
C1,OpenEvidence,R8,physician,Relevance,4
C1,OpenEvidence,R8,physician,Safety,0
C1,OpenEvidence,R8,physician,Trust,4
C10,ChatGPT,R1,physician,Accuracy,5
C10,ChatGPT,R1,physician,Clarity,4
C10,ChatGPT,R1,physician,Comparison,3
C10,ChatGPT,R1,physician,Confidence,4
C10,ChatGPT,R1,physician,Relevance,4
C10,ChatGPT,R1,physician,Safety,1
C10,ChatGPT,R1,physician,Trust,4
C10,ChatGPT,R2,nurse,Accuracy,3
C10,ChatGPT,R2,nurse,Clarity,3
C10,ChatGPT,R2,nurse,Comparison,3
C10,ChatGPT,R2,nurse,Confidence,4
C10,ChatGPT,R2,nurse,Relevance,3
C10,ChatGPT,R2,nurse,Safety,1
C10,ChatGPT,R2,nurse,Trust,3
C10,ChatGPT,R3,pharmacist,Accuracy,4
C10,ChatGPT,R3,pharmacist,Clarity,4
C10,ChatGPT,R3,pharmacist,Comparison,3
C10,ChatGPT,R3,pharmacist,Confidence,3
C10,ChatGPT,R3,pharmacist,Relevance,4
C10,ChatGPT,R3,pharmacist,Safety,1
C10,ChatGPT,R3,pharmacist,Trust,4
C10,ChatGPT,R4,pharmacist,Accuracy,4
C10,ChatGPT,R4,pharmacist,Clarity,4
C10,ChatGPT,R4,pharmacist,Comparison,4
C10,ChatGPT,R4,pharmacist,Confidence,4
C10,ChatGPT,R4,pharmacist,Relevance,4
C10,ChatGPT,R4,pharmacist,Safety,1
C10,ChatGPT,R4,pharmacist,Trust,4
C10,ChatGPT,R5,pharmacist,Accuracy,5
C10,ChatGPT,R5,pharmacist,Clarity,5
C10,ChatGPT,R5,pharmacist,Comparison,4
C10,ChatGPT,R5,pharmacist,Confidence,5
C10,ChatGPT,R5,pharmacist,Relevance,5
C10,ChatGPT,R5,pharmacist,Safety,1
C10,ChatGPT,R5,pharmacist,Trust,5
C10,ChatGPT,R6,nurse,Accuracy,4
C10,ChatGPT,R6,nurse,Clarity,4
C10,ChatGPT,R6,nurse,Comparison,4
C10,ChatGPT,R6,nurse,Confidence,4
C10,ChatGPT,R6,nurse,Relevance,4
C10,ChatGPT,R6,nurse,Safety,1
C10,ChatGPT,R6,nurse,Trust,4
C10,ChatGPT,R7,pharmacist,Accuracy,5
C10,ChatGPT,R7,pharmacist,Clarity,3
C10,ChatGPT,R7,pharmacist,Comparison,5
C10,ChatGPT,R7,pharmacist,Confidence,5
C10,ChatGPT,R7,pharmacist,Relevance,5
C10,ChatGPT,R7,pharmacist,Safety,1
C10,ChatGPT,R7,pharmacist,Trust,5
C10,ChatGPT,R8,physician,Accuracy,5
C10,ChatGPT,R8,physician,Clarity,5
C10,ChatGPT,R8,physician,Comparison,5
C10,ChatGPT,R8,physician,Confidence,5
C10,ChatGPT,R8,physician,Relevance,5
C10,ChatGPT,R8,physician,Safety,1
C10,ChatGPT,R8,physician,Trust,5
C10,ChatICU,R1,physician,Accuracy,5
C10,ChatICU,R1,physician,Clarity,5
C10,ChatICU,R1,physician,Comparison,3
C10,ChatICU,R1,physician,Confidence,4
C10,ChatICU,R1,physician,Relevance,5
C10,ChatICU,R1,physician,Safety,1
C10,ChatICU,R1,physician,Trust,5
C10,ChatICU,R2,nurse,Accuracy,3
C10,ChatICU,R2,nurse,Clarity,4
C10,ChatICU,R2,nurse,Comparison,3
C10,ChatICU,R2,nurse,Confidence,4
C10,ChatICU,R2,nurse,Relevance,4
C10,ChatICU,R2,nurse,Safety,1
C10,ChatICU,R2,nurse,Trust,3
C10,ChatICU,R3,pharmacist,Accuracy,4
C10,ChatICU,R3,pharmacist,Clarity,4
C10,ChatICU,R3,pharmacist,Comparison,4
C10,ChatICU,R3,pharmacist,Confidence,4
C10,ChatICU,R3,pharmacist,Relevance,4
C10,ChatICU,R3,pharmacist,Safety,1
C10,ChatICU,R3,pharmacist,Trust,4
C10,ChatICU,R4,pharmacist,Accuracy,4
